customer_id,date_count,call_minutes_mean,call_minutes_std,call_minutes_sum,call_minutes_max,data_usage_gb_mean,data_usage_gb_std,data_usage_gb_sum,data_usage_gb_max,sms_count_mean,sms_count_std,sms_count_sum,sms_count_max,amount_paid_mean,amount_paid_std,amount_paid_sum,amount_paid_max,usage_trend,spend_trend,usage_volatility,spend_volatility,recent_avg_spend,historical_avg_spend,spend_change_pct
C101225,13,319.12,66.64,4148.57,432.15,4.83,1.51,62.83,6.77,44.23,13.99,575,68,52.38,42.7,680.91,114.96,0.020414921963398266,-6.27330959349983,1.5105563178016375,42.703447161427796,9.203580752563413,65.3302024713428,-0.8591221149727711
C101226,28,266.72,108.92,7468.18,516.53,4.31,1.88,120.7,7.31,49.11,15.34,1375,78,52.69,32.81,1475.27,108.3,0.02417180076410494,0.5277567911730137,1.8795790058180468,32.811474381490505,70.85409166725373,50.50828414845856,0.40282119778594966
C101227,29,303.8,76.82,8810.28,497.11,4.64,2.13,134.54,8.97,46.21,22.97,1340,95,53.82,36.52,1560.82,113.38,0.004794691945939563,-0.6251109594273844,2.1318428099092595,36.524547600140416,59.41851698034435,53.17560911536988,0.11740171798370654
C101228,20,283.35,110.99,5667.08,451.57,4.59,1.48,91.88,7.63,45.75,18.17,915,82,55.39,28.25,1107.87,117.82,0.04366213586095417,0.4576600288171841,1.4786724006006957,28.25038067930868,45.56193142312989,57.1285064582638,-0.20246590979205917
C101229,19,269.78,92.22,5125.73,473.52,4.71,2.06,89.57,7.7,43.53,18.4,827,86,66.07,34.34,1255.37,114.23,0.05944547677948396,0.697766939808021,2.06298027369213,34.33764909703746,89.00489084650071,61.771964435526726,0.44086223677405983
C101230,30,321.38,115.89,9641.49,584.98,4.42,1.97,132.59,8.43,52.7,21.97,1581,94,65.82,37.46,1974.51,119.09,-0.07799204395702679,-0.22520648397283935,1.9663489779166172,37.46210795334029,59.325554346490264,66.53832355400552,-0.10840022444600729
C101231,17,294.62,100.37,5008.56,425.86,5.39,1.92,91.66,7.31,54.41,24.71,925,88,56.57,34.4,961.69,105.86,-0.023707595008017307,-2.127453555651048,1.918469191040776,34.40043880768022,43.37570313907678,59.397346494313084,-0.26973668523677685
C101232,24,309.64,101.36,7431.27,475.19,5.45,2.45,130.83,11.01,43.08,23.25,1034,101,54.95,28.23,1318.79,113.7,0.12652793367656753,-0.21446824167075532,2.449607732476824,28.227554045851075,37.285195102463454,57.47302951046489,-0.3512575303573577
C101233,17,310.32,94.74,5275.4,468.19,5.3,1.82,90.1,8.22,40.0,21.71,680,91,56.54,33.7,961.1,115.37,0.04499869641522043,-0.4544953187772728,1.8230161925905362,33.69651405507434,36.04443438240183,60.92584921896704,-0.40838847805209233
C101234,28,282.58,109.32,7912.36,491.15,4.8,2.16,134.39,8.49,42.93,18.1,1202,84,60.78,32.58,1701.8,113.8,0.046491550374989206,-0.49521607172114057,2.1594585334489516,32.57534854553747,75.37250083310893,59.02714723811122,0.2769124777293021
C101235,14,330.15,80.19,4622.1,446.95,3.55,2.4,49.66,8.33,50.07,14.06,701,79,68.11,36.68,953.51,114.96,-0.1652137633515071,-1.0502734121894748,2.3951548879226405,36.68138810060037,54.03295152824652,71.9464519918872,-0.24898379235796972
C101236,13,286.91,118.21,3729.87,451.53,5.45,1.97,70.91,8.54,47.77,17.39,621,70,77.97,29.11,1013.58,117.41,0.023265868340756213,0.6079377201907045,1.9720560762224328,29.106401677681724,101.69745090356774,70.84918082314559,0.43540757595244334
C101237,17,304.01,94.44,5168.13,449.55,4.23,1.96,71.92,9.69,43.76,18.35,744,79,62.54,32.99,1063.23,114.03,0.14332245405167943,-1.5578009260954326,1.9552911956918353,32.99170417243729,49.76097515541509,65.28215893537474,-0.23775536889526971
C101238,25,304.05,95.0,7601.34,508.06,4.76,1.43,119.05,7.98,49.2,19.68,1230,83,57.05,33.52,1426.15,111.45,0.020311224022034863,-0.3197392535589223,1.431809239763847,33.52477288559364,29.037013993667074,60.86538359327281,-0.5229305677640318
C101239,25,308.68,96.84,7717.0,497.98,4.38,1.93,109.44,7.35,52.28,20.56,1307,88,44.48,32.97,1111.99,118.48,-0.11365029955116568,-1.1585698003291627,1.9295792249970245,32.96798193133374,19.487613752315344,47.887625974270485,-0.5930553382874768
C101240,9,311.84,104.1,2806.58,475.47,5.65,1.67,50.81,8.7,57.56,16.7,518,74,58.84,27.01,529.54,91.34,-0.2267109089126912,-3.7189172718314154,1.6653910584064584,27.006105660655255,35.02468902281706,70.74452423552174,-0.5049130741735809
C101241,7,291.96,126.45,2043.75,393.97,5.03,1.71,35.21,7.6,33.57,14.14,235,59,56.16,30.48,393.1,116.66,0.013510572851388566,-3.9580206596224956,1.7059832027467214,30.47602865860844,36.51059785140615,70.89119079273416,-0.48497694222469984
C101242,24,334.0,91.92,8015.94,488.7,5.51,2.22,132.21,9.04,37.79,17.22,907,70,56.76,27.63,1362.29,106.7,0.01371807566488843,-0.9323338534663462,2.2211788373076002,27.628727235028265,45.770766422037156,58.3322425018971,-0.2153436168590881
C101243,21,322.79,106.53,6778.64,490.91,5.09,2.04,106.8,9.26,41.62,18.41,874,67,62.11,34.87,1304.27,118.51,0.11827287318045371,0.36315654228068817,2.0421725253689162,34.87489005337659,60.41476201725146,62.39038132747995,-0.031665446951809596
C101244,9,277.8,121.93,2500.22,550.89,5.12,2.06,46.06,9.23,38.56,20.03,347,69,35.93,27.14,323.33,77.62,0.06379386141002151,-4.249512834439015,2.0560836345133833,27.13952646929949,20.422074810719288,43.67733580116555,-0.5324331386949129
C101245,18,249.56,80.84,4492.15,397.22,4.47,1.93,80.41,8.62,49.5,12.14,891,75,74.66,33.6,1343.85,118.48,-0.21086946152008,-3.036685340345958,1.9267828453192262,33.59866535505797,43.81420678166031,80.82682777026493,-0.45792494905040737
C101246,7,335.3,92.75,2347.07,522.95,3.88,1.73,27.14,6.29,73.14,19.73,512,100,60.25,38.91,421.72,111.17,0.4897231429069508,-7.16815407324914,1.732208306120129,38.905988311299204,58.63646071035024,61.45156685487158,-0.04581016056384198
C101247,14,288.31,99.49,4036.33,502.62,5.25,1.79,73.56,8.1,41.36,12.3,579,68,50.16,26.04,702.19,109.32,0.2857116490763874,1.8184735997181274,1.7944833498027835,26.044573482658247,52.62540043929919,49.48345906748764,0.06349478049880147
C101248,9,299.87,102.6,2698.85,409.24,5.0,2.19,45.0,8.97,53.89,22.77,485,74,52.73,24.24,474.57,82.07,-0.27825829663003504,-6.777470190974872,2.1917867444676475,24.235062190269005,24.56604426543008,66.81230773536778,-0.6323125918246678
C101249,22,305.93,105.39,6730.44,500.23,4.55,2.12,100.17,7.94,54.23,18.73,1193,101,49.74,27.33,1094.26,103.53,0.04353977838648052,-1.1971009592061614,2.1241570708761173,27.331827259617558,44.610869981282924,50.54870106245986,-0.11746753044830831
C101250,3,248.98,214.82,746.93,448.47,4.9,1.18,14.7,6.26,75.67,17.16,227,94,60.16,46.76,180.49,114.02,1.0879403050280834,38.72649289594589,1.1843968683012058,46.75822393177794,60.16265907650225,0.0,0.0
C101251,19,340.17,102.41,6463.3,538.95,4.14,2.15,78.65,9.75,57.26,20.5,1088,93,45.3,38.89,860.77,116.33,-0.0555044095590519,0.016439147536428035,2.1547673072339206,38.89085223985544,57.32049829315886,43.05069743373652,0.33146503332231436
C101252,27,314.15,124.58,8482.12,588.46,5.15,1.74,138.94,7.75,44.89,22.34,1212,93,62.1,34.53,1676.82,119.85,-0.03321016630258207,-1.1946164718574188,1.7439935785824243,34.53302915603877,20.897683123860354,67.25542734759146,-0.6892788590003847
C101253,19,314.98,101.08,5984.64,492.19,4.22,1.57,80.1,7.07,48.26,23.64,917,99,45.95,25.31,873.09,107.11,-0.047108475099734155,-1.794293852543174,1.5695379837561334,25.314848013181702,37.14807855333263,47.60307691971892,-0.21962862577178183
C101254,19,315.56,106.23,5995.55,476.93,4.66,1.33,88.62,7.03,53.63,17.13,1019,98,58.48,38.91,1111.19,117.4,-0.00449881651093809,-0.693299813760945,1.3339423529220362,38.90857876665987,32.62437669904161,63.33219379596884,-0.48486899405151845
C101255,31,296.4,91.84,9188.26,489.22,5.35,2.08,166.0,10.32,53.32,17.09,1653,79,63.25,36.39,1960.82,118.03,-0.013475208070971727,-0.3085529958031658,2.081806664733315,36.391006372296225,59.25298400037244,63.6808057951801,-0.06953149759205451
C101256,14,252.66,88.37,3537.21,393.95,5.35,2.54,74.86,11.01,36.71,20.38,514,75,58.92,32.02,824.89,107.93,-0.08019139036226211,-2.4036962304614033,2.5381080224725237,32.02442688256464,67.24218847290363,56.65143980861349,0.1869457987311364
C101257,29,277.65,92.52,8051.96,486.8,5.11,1.76,148.12,9.26,50.17,23.81,1455,111,60.34,28.43,1749.95,118.58,-0.027809997057166826,0.757547710434187,1.7646204476657277,28.431067284164083,47.79352089894697,61.79096666911278,-0.22652899808351204
C101258,7,259.82,93.69,1818.75,399.81,6.36,1.49,44.49,7.79,51.29,22.0,359,92,53.75,28.54,376.24,103.49,0.18042937146459992,0.5268141873499395,1.4919895542225103,28.536907272543914,53.71495806448204,53.773556628952264,-0.001089728263178956
C101259,28,281.75,113.9,7888.92,440.74,4.79,2.19,134.09,9.65,49.21,19.94,1378,78,64.64,34.85,1809.81,119.02,-0.015318694184263853,0.9141803609000019,2.193798748669259,34.845284708223986,81.2271957225801,62.64515793216863,0.2966236881473244
C101260,7,358.65,83.22,2510.56,485.48,4.57,1.44,32.0,5.97,52.71,19.16,369,76,61.38,28.24,429.63,106.75,-0.20260577015704784,9.495012278758354,1.4439262437408205,28.24487547638677,79.99951038382102,47.40733774069838,0.6874921519826839
C101261,7,284.84,75.11,1993.9,434.99,5.38,2.08,37.68,8.26,53.29,25.97,373,74,64.54,49.78,451.78,117.16,-0.42472630653914745,13.434800203113182,2.0801113420681574,49.78499238014248,78.5518143689277,54.031830893124976,0.45380626698183285
C101262,23,243.18,103.2,5593.12,472.86,4.77,2.38,109.82,8.89,50.17,19.56,1154,82,53.3,39.31,1225.86,118.17,-0.03420987607326245,1.3640158727377263,2.3792421675369906,39.30830175427564,87.26766231884561,48.202973317124396,0.8104207336903686
C101263,19,288.77,123.01,5486.56,539.34,4.85,2.17,92.21,9.03,46.79,18.11,889,89,55.62,39.21,1056.76,111.22,-0.08321750635077467,-2.212139224798702,2.1690029545154657,39.21059987828889,27.737019661778007,60.84705121552078,-0.5441517853752149
C101264,24,330.65,112.25,7935.61,634.41,4.38,2.07,105.15,10.36,56.42,19.42,1354,82,44.37,29.21,1064.84,107.08,-0.0820918642550331,-0.12533913695819995,2.0682805324465448,29.21418016755617,45.384874036059095,44.22324076389471,0.026267484067173618
C101265,10,292.65,96.35,2926.49,523.88,5.21,2.26,52.05,8.19,63.0,29.72,630,98,64.97,31.11,649.74,108.97,-0.14154300820546745,-1.011957953597988,2.2551789378252463,31.110343536536227,62.942582139713885,65.84425413276469,-0.044068719909865404
C101266,19,309.92,86.2,5888.5,455.92,5.3,1.83,100.76,8.21,52.26,20.94,993,90,37.48,34.83,712.15,114.17,-0.016870739352239678,0.3617061109061587,1.8276620920060453,34.82513618610321,55.47806679611606,34.1073081229203,0.62657418158528
C101267,13,267.06,122.31,3471.73,547.46,4.54,2.21,59.01,8.98,50.23,24.55,653,101,65.25,34.51,848.27,103.56,0.19269875218488577,3.5764991732486515,2.2131456662220708,34.50931082656397,97.8200408806187,55.48054588172158,0.7631412835980429
C101268,19,274.41,64.65,5213.76,389.3,5.3,1.87,100.67,7.29,47.68,18.81,906,95,65.61,34.5,1246.52,119.46,0.08806685710349998,-0.6744983273846015,1.8746056592210405,34.50142798838979,78.87183319031935,63.11932901431196,0.24956704106337377
C101269,18,279.22,96.11,5025.88,460.6,5.54,1.83,99.66,8.57,45.0,23.01,810,82,59.94,27.18,1078.83,111.14,-0.0917142081036539,1.2503669280983702,1.8284794549216876,27.183209248510025,75.18244313350012,56.88570925482522,0.3216402523296817
C101270,7,349.67,93.94,2447.66,471.84,4.98,2.15,34.89,7.72,36.43,17.06,255,72,65.44,34.69,458.05,108.75,0.3019409376718727,3.450986537463656,2.152229728921204,34.69294283325214,67.51695602608585,63.873746100931854,0.057037674280088074
C101271,17,314.19,78.63,5341.28,441.7,5.19,1.47,88.24,7.8,53.82,19.91,915,95,68.19,38.93,1159.2,119.17,-0.05989759755943611,0.6178128170474082,1.4738362815932409,38.934721670510775,72.25855641753147,67.31611183661472,0.07342142090607849
C101272,14,321.97,93.71,4507.63,420.79,5.68,1.68,79.55,7.93,54.79,19.8,767,92,56.74,30.65,794.35,119.83,-0.139740762246058,0.15720643802945433,1.6760576569700305,30.649607640416658,74.70659950951712,51.839159443801776,0.4411228945659442
C101273,15,341.42,96.33,5121.33,449.13,5.05,1.82,75.7,8.57,58.0,22.36,870,100,55.72,34.24,835.86,111.72,0.10547070720720737,2.190497096072542,1.8242880639085963,34.23960431943023,70.17878991713188,52.110686045487206,0.34672550378387074
C101274,22,328.73,137.62,7232.16,683.88,4.62,1.7,101.69,7.37,47.45,25.07,1044,97,54.34,28.17,1195.57,113.23,0.031427031441297146,1.7229132003664562,1.698073011979782,28.174507061787114,84.51956468498842,49.57957142214387,0.7047256009001965
C101275,12,333.96,126.82,4007.48,538.94,3.79,1.76,45.51,6.57,48.0,18.19,576,81,79.51,38.49,954.11,119.82,-0.032028551604118306,0.9861359421661685,1.7628861966059048,38.486449678369816,91.16368372589461,75.62418498974822,0.2054831895147428
C101276,10,311.9,120.88,3118.96,485.05,5.42,2.19,54.22,9.87,44.2,24.73,442,85,59.7,36.54,596.98,113.06,-0.32061058154564365,-3.527853183250709,2.1880125834511968,36.53850202490553,57.93901410291857,60.4514330810727,-0.04156094984191147
C101277,17,300.18,115.48,5103.1,509.53,4.41,2.04,74.91,7.24,55.94,30.58,951,143,67.6,32.71,1149.21,113.77,-0.16112953059710125,0.5587768565801895,2.042694176039005,32.712381836243445,78.6133907099636,65.24041048764403,0.20498001349719122
C101278,13,287.93,62.53,3743.12,372.34,5.3,1.34,68.96,7.24,49.46,14.43,643,85,54.34,33.17,706.37,117.7,-0.22316731960255554,3.7740987727445594,1.3380327057427188,33.1729868435801,69.39194971309111,49.819323334013596,0.3928721843099486
C101279,8,314.9,84.17,2519.16,435.15,4.62,2.6,36.98,8.54,56.88,14.74,455,78,67.31,25.68,538.51,102.29,-0.3419833360438384,2.1366092458328834,2.5984078225205773,25.680834104445324,76.75249072229252,61.65128583289324,0.24494549765484752
C101280,23,291.14,103.42,6696.24,528.87,4.8,2.03,110.29,8.18,42.04,23.46,967,84,60.53,37.29,1392.22,118.39,-0.03475470379368113,-1.1918084802605344,2.029385060682462,37.293599221274604,53.087239673314635,61.647855365259865,-0.13886315495038867
C101281,16,296.36,67.05,4741.8,447.12,4.86,2.18,77.82,10.95,47.94,14.64,767,73,52.54,38.11,840.7,112.55,-0.15519777731704348,3.905601825330355,2.1847840916108052,38.10536517784633,69.93680266660171,48.529695771616495,0.4411135605656436
C101282,24,274.09,91.25,6578.22,452.05,4.08,1.98,97.89,7.69,46.88,26.43,1125,96,57.25,33.48,1373.99,115.56,0.029430464899260694,-0.9273997918570914,1.97816027859006,33.47830439515202,49.03609158607453,58.42293393685385,-0.16067050588258797
C101283,16,275.26,91.66,4404.09,478.27,5.28,1.86,84.43,9.95,49.19,16.76,787,76,60.86,33.16,973.81,116.51,0.01935509835109691,-0.5125249002693338,1.8627432558088322,33.16150428468091,65.88566511340441,59.70388741941144,0.10354062291734634
C101284,20,347.65,107.73,6952.94,503.97,5.02,2.14,100.36,8.82,53.6,21.75,1072,94,67.63,33.71,1352.59,119.18,-0.07225398302573974,-1.588510027833197,2.143600173563905,33.708245974312824,83.49803710296722,64.82928522990537,0.28796788067084944
C101285,20,318.38,90.34,6367.62,493.38,4.89,1.93,97.75,7.2,51.3,16.71,1026,86,65.07,32.65,1301.47,119.46,0.04885134365005013,0.6859731568850839,1.9328105778241567,32.653909502788615,48.290757047059664,68.03505361947998,-0.2902077020891342
C101286,11,331.62,98.69,3647.83,552.46,5.31,2.69,58.42,8.18,52.91,11.6,582,77,51.1,34.63,562.12,115.0,0.13678963223822552,1.690017012758414,2.6897109309779896,34.63038861698664,41.15609190331022,54.831599050789436,-0.24940923453302652
C101287,11,293.69,81.42,3230.61,440.27,5.03,2.29,55.37,8.44,43.55,19.57,479,73,67.2,36.39,739.16,114.99,-0.17045568277562712,-4.503684474998866,2.2855890053335957,36.39138301730481,55.438461253062904,71.60591318991631,-0.2257837546736313
C101288,24,277.81,102.11,6667.45,463.69,4.94,1.88,118.67,7.76,49.33,17.7,1184,93,54.01,30.48,1296.22,101.73,0.02134502855915521,-0.217343950877223,1.875041826366379,30.47783839346057,68.3220985485742,51.96439919288963,0.3147866541276748
C101289,30,347.54,84.7,10426.12,566.64,4.93,2.21,147.83,9.05,50.23,20.79,1507,98,66.81,27.99,2004.26,114.73,-0.008560024869341296,0.2813152352765338,2.20579503455178,27.994441840517084,72.62298190924668,66.16260741789893,0.09764389197273428
C101290,31,308.14,94.34,9552.45,477.43,5.13,2.03,159.08,10.08,52.97,18.39,1642,90,53.86,38.59,1669.52,117.06,-0.11517003606461683,-0.23608454171503332,2.0284609252541754,38.59149714167614,51.05121881162614,54.155891630025046,-0.05732844063595131
C101291,12,226.56,108.56,2718.7,381.55,4.84,2.36,58.04,8.99,44.67,19.91,536,78,54.45,38.68,653.38,118.65,0.2600265548809356,-0.10666063374581987,2.3583804833134243,38.68370267867644,46.00104569696099,57.26407518945856,-0.19668578345557422
C101292,23,317.83,124.36,7309.98,581.69,6.02,2.37,138.53,10.5,49.0,24.24,1127,111,66.39,36.04,1527.05,119.72,0.1625653534372009,-0.6516121153827645,2.367930328309828,36.04177249727277,50.891816738383824,68.71850033735902,-0.25941607444078146
C101293,31,291.8,108.66,9045.86,532.69,4.97,1.83,153.95,8.33,50.65,18.25,1570,95,52.84,30.62,1637.92,115.58,0.006668805154376706,0.4361488576519934,1.8345678092526383,30.622874627460337,73.68528610115943,50.60228563496758,0.4561651746861186
C101294,18,269.36,95.04,4848.42,460.1,5.34,2.34,96.2,10.05,50.5,24.27,909,91,48.8,29.81,878.43,104.43,0.109425908657564,-0.0708217298169157,2.3385697249614843,29.812351408758616,38.91467612948437,50.778964287412144,-0.23364572957367058
C101295,11,273.57,133.26,3009.22,517.48,4.84,1.56,53.29,7.39,48.64,27.02,535,79,63.8,33.33,701.77,105.44,0.18122937422837465,0.9667506471187333,1.5566830821179638,33.32580147330706,73.03922720758874,60.3320132212269,0.2106214148658808
C101296,7,349.68,58.15,2447.75,428.74,3.54,1.79,24.77,6.71,43.86,26.68,307,80,71.84,40.12,502.91,116.21,0.48826265970106414,0.8120531163200757,1.7894287155952093,40.12048451037442,75.04286833097476,69.44429046956219,0.08061969995742778
C101297,8,310.12,96.53,2480.93,450.31,5.21,2.01,41.66,7.41,57.88,23.15,463,95,41.34,29.92,330.71,94.56,0.44107975918727804,3.0276367122876584,2.0114267765071197,29.917610838181307,37.816595440175085,43.452364192928584,-0.12969993364988552
C101298,15,320.83,75.36,4812.52,455.7,5.23,1.47,78.49,7.51,45.4,17.2,681,72,70.56,36.18,1058.41,119.22,-0.038946198187996404,-0.7950440364521238,1.4727729576817927,36.183321792677695,76.78318988202615,69.0048488693532,0.1127216585518458
C101299,14,309.63,97.38,4334.78,534.43,5.55,1.79,77.73,8.36,42.29,31.9,592,121,60.42,32.7,845.94,111.76,0.01471391140230363,4.158417295926708,1.7947624399856679,32.69704598101742,88.92517188935182,52.65173048577527,0.6889316090641392
C101300,23,312.41,92.76,7185.39,483.16,4.65,2.0,106.89,7.57,55.78,22.33,1283,102,51.42,30.14,1182.75,105.21,0.07332593890231942,2.645443350333986,2.0010666150704997,30.13686858512233,63.681959599013794,49.58535474951811,0.2842896843373432
C101301,29,312.26,103.27,9055.67,492.6,5.3,1.99,153.81,9.37,46.45,21.84,1347,88,64.2,37.18,1861.66,113.7,-0.04671575763984382,0.8604348827248866,1.9876612712736985,37.18237653016942,75.65462536712704,62.8730145940682,0.20329247540589102
C101302,5,274.14,76.57,1370.71,347.13,5.65,2.65,28.26,9.62,49.2,8.29,246,60,60.82,27.16,304.1,79.71,0.634240414029272,-2.699104909533837,2.651540035961735,27.16233004562042,49.14920976124196,78.3238221847459,-0.3724870877047914
C101303,12,270.03,57.95,3240.41,354.54,4.4,1.93,52.75,7.48,50.42,17.95,605,81,45.12,22.11,541.41,87.97,-0.15925851520582518,0.20959514812294816,1.9264404026804174,22.112095983583806,45.1993441586529,45.08991834055872,0.0024268355792463566
C101304,21,275.19,88.79,5778.97,473.35,5.23,2.22,109.79,9.77,48.76,15.75,1024,93,64.47,26.54,1353.96,119.64,0.012438798121013717,-0.547405260164983,2.2153956115060285,26.541764247828866,67.33471579252902,63.99750235714915,0.0521459949601779
C101305,5,291.84,43.59,1459.22,346.01,4.66,0.63,23.28,5.54,58.2,35.09,291,90,55.23,30.47,276.17,84.86,-0.12791529912970623,-5.777129802738471,0.6258149164024979,30.4680426987094,44.07099351844227,71.97857522258892,-0.3877206740734214
C101306,15,312.75,88.95,4691.29,434.44,4.21,1.84,63.14,7.52,46.27,24.26,694,87,75.22,33.89,1128.25,118.46,0.24307302677971535,1.561743289870767,1.8353049611381935,33.889503850987396,69.24815937225382,76.70853660975756,-0.09725615384187569
C101307,25,279.83,104.02,6995.84,460.31,5.93,1.6,148.35,8.6,43.6,22.96,1090,100,65.51,38.9,1637.75,118.1,0.12027628326804779,0.48003642302133775,1.5976022510681387,38.904725728440454,46.56818012103918,68.092809406611,-0.316107228841729
C101308,30,303.21,72.54,9096.39,420.04,5.4,2.37,161.95,10.71,51.77,19.21,1553,86,56.92,38.06,1707.6,115.42,0.039246716940887084,-0.42324353846072105,2.3712454535579317,38.05991315622298,75.06754447585105,54.90347700876855,0.36726394329929474
C101309,29,307.83,144.31,8926.94,611.12,5.17,1.71,149.86,8.18,46.52,19.08,1349,85,63.55,35.94,1842.98,119.32,0.036618884314827876,-0.17849960065772233,1.7082842212359608,35.936287206246206,71.16505444153307,62.67243914985401,0.13550797458788308
C101310,15,267.46,124.27,4011.95,492.36,5.37,1.69,80.5,8.29,49.73,27.33,746,84,53.81,25.08,807.19,90.4,0.09181332312397206,2.7462633737675546,1.6887867113490933,25.0750216649088,82.43188404436026,46.657601152685885,0.7667407240806035
C101311,13,331.85,62.1,4314.1,416.44,4.51,1.74,58.65,8.04,57.15,22.7,743,92,57.42,29.48,746.44,116.17,-0.14309332246123183,0.8949636143689269,1.7401028695045584,29.48079972492384,76.35715766351403,51.73672208159852,0.4758793095373236
C101312,22,291.61,94.88,6415.44,446.44,5.39,2.44,118.62,9.86,51.73,17.22,1138,88,62.4,37.18,1372.7,119.97,-0.05711755107780746,-2.492794463484237,2.4441632135623395,37.17889306195292,41.532850302105054,65.6893323060128,-0.3677382788939782
C101313,3,255.02,51.12,765.05,309.34,5.09,1.06,15.26,5.79,45.33,25.15,136,65,47.13,31.7,141.38,77.33,0.9620439769359892,31.60773756380528,1.0576034264600112,31.701114575794882,47.12606505143404,0.0,0.0
C101314,9,281.26,76.58,2531.37,373.69,4.3,1.78,38.68,7.69,52.11,23.68,469,89,71.26,34.02,641.35,111.34,-0.23654981141476855,-3.2268608243489263,1.7835903850249006,34.0197669966476,62.9328533572666,75.42606597757829,-0.16563521454274857
C101315,12,315.89,108.99,3790.7,490.9,4.62,1.4,55.46,6.4,53.33,16.33,640,78,47.03,38.32,564.35,109.99,-0.035924924578031495,-3.114252453493163,1.40183183133066,38.32195567348593,19.96447002945121,56.05121129804186,-0.6438173312028199
C101316,20,300.78,81.38,6015.66,440.94,4.93,2.01,98.63,8.22,51.2,25.64,1024,93,61.99,35.69,1239.84,118.54,0.061546860552207844,-2.792669185701797,2.008700813429305,35.68702912428702,62.960185696023586,61.8208878241904,0.018429011810266835
C101317,22,306.67,132.79,6746.75,561.08,4.44,2.6,97.6,8.84,52.32,17.27,1151,90,59.92,29.56,1318.15,103.85,0.049772044425045625,0.6106194014465511,2.5952633936391307,29.562987600065274,63.09448439483754,59.41391855751233,0.061947872260982716
C101318,8,292.44,108.73,2339.5,443.27,4.61,1.81,36.86,7.84,44.62,21.63,357,83,45.54,39.38,364.3,95.73,0.15330188114435886,-3.054861688898354,1.8133410331734954,39.382877065496714,23.473452152837513,58.77525693822395,-0.6006235723051043
C101319,27,317.69,113.72,8577.67,501.32,4.3,2.1,116.08,7.89,53.26,19.95,1438,93,48.52,39.73,1310.03,119.32,0.05024357500303048,-0.9649748391906728,2.1029447587817716,39.730932127260736,58.19497551661704,47.31014143501801,0.23007401270507083
C101320,28,329.77,125.21,9233.69,574.3,4.83,1.65,135.22,8.16,55.0,16.99,1540,77,62.22,33.89,1742.23,118.7,0.06679963644647609,1.3524885871278733,1.6506947291359466,33.89463332446625,53.27207851881201,63.29643436100898,-0.1583715724810565
C101321,13,327.28,85.28,4254.58,435.33,5.6,1.71,72.74,7.72,46.54,21.51,605,82,70.61,38.41,917.93,119.2,-0.04908857593270099,-6.449693952819086,1.7084613577941432,38.405193960710825,60.79166672807861,73.55550063561824,-0.1735265724146118
C101322,9,284.09,75.55,2556.79,378.8,4.27,1.75,38.39,7.5,53.56,22.52,482,86,60.32,43.4,542.86,117.63,0.17499673700777665,-6.02048129117724,1.7527218002291056,43.404744158611216,32.949769780609465,74.00107601694333,-0.5547393152355613
C101323,25,277.39,91.6,6934.64,445.32,5.5,1.99,137.58,8.99,56.4,21.08,1410,98,59.58,32.06,1489.38,113.91,-0.01057789121449107,-0.8285994668780515,1.986895180153293,32.057769257604825,49.52902490961168,60.94513741160215,-0.18731785646638283
C101324,19,269.97,82.63,5129.5,451.34,5.42,2.16,102.9,8.81,45.26,22.19,860,96,59.42,37.07,1128.96,115.85,-0.016715618801761357,0.8647206876230383,2.163025039500799,37.07150669126536,58.511821507805685,59.589105268370965,-0.018078535593268694
C101325,11,302.48,110.89,3327.24,534.05,4.94,1.33,54.38,6.92,39.82,19.07,438,70,66.94,30.67,736.32,112.37,-0.3004994523663451,3.2752618386709123,1.3344079232487707,30.67356658979805,89.82937110107655,58.354538993604194,0.5393724747088152
C101326,28,316.84,96.72,8871.55,523.51,5.35,2.23,149.78,9.05,54.68,17.88,1531,99,42.1,31.52,1178.9,98.16,0.004624279530164456,-0.2515479541358343,2.227003833789606,31.524757741200734,45.70778843494944,41.6712160047364,0.09686716196988925
C101327,15,311.11,69.6,4666.66,480.61,4.74,1.47,71.12,7.12,43.53,23.23,653,95,49.56,34.46,743.38,94.64,0.03191871555576772,-2.574202631249611,1.4674805810440597,34.458190865296466,38.74075031431007,52.263225178286625,-0.2587378566448407
C101328,20,275.01,99.59,5500.24,457.84,5.13,2.76,102.66,11.31,52.65,17.43,1053,85,66.03,39.03,1320.65,118.39,-0.020968084103811548,-0.35986327021355446,2.7605729965338117,39.031512529459015,91.44325669860642,61.54817285164455,0.4857184618464767
C101329,13,333.19,107.36,4331.45,523.44,4.32,1.72,56.21,7.85,42.92,25.1,558,91,66.33,35.03,862.33,117.97,-0.07766217192161112,0.26610727169804166,1.7224168628145549,35.02932396860965,90.95426384431174,58.94719867581656,0.5429785619588107
C101330,9,278.12,104.65,2503.07,526.54,5.64,2.69,50.74,8.62,44.44,19.14,400,73,80.62,34.95,725.62,113.78,-0.033390514781798636,-2.1041691088130485,2.693110042401119,34.95230101141047,92.29318988960908,74.79043303830314,0.23402400735321446
C101331,7,316.58,116.81,2216.05,437.45,6.65,1.87,46.58,10.42,57.14,18.33,400,91,44.43,36.89,311.02,112.95,-0.04981225157010452,1.3766587664478023,1.8739089132345432,36.89489550662681,46.62507634417718,42.78704296769314,0.08970083254834867
